province,day,S,E,I,R
Uruzgan,6.25,121100.66135484623,49.981178728739444,8.657725558027618,10537.62424086701
Uruzgan,6.5,121092.74019989108,56.24447875124983,9.7412781688044,10538.198543188882
Uruzgan,6.75,121083.82819562934,63.29090424028123,10.960670807900398,10538.844729322482
Uruzgan,7.0,121073.80131623833,71.21850621993715,12.332868544475316,10539.571808997254
Uruzgan,7.25,121062.52008717693,80.13753347757438,13.87696195683346,10540.38991738867
Uruzgan,7.5,121049.82766252101,90.1719507897835,15.614430655980783,10541.31045603322
Uruzgan,7.75,121035.54766677321,101.46114235175457,17.569439641228794,10542.346251233803
Uruzgan,8.0,121019.48177339314,114.16182217871622,19.76917234989095,10543.511732078245
Uruzgan,8.25,121001.40698748211,128.45017698701758,22.244204957458088,10544.823130573419
Uruzgan,8.5,120981.07259790858,144.52426868259874,25.028926819062843,10546.298706589761
Uruzgan,8.75,120958.19676010919,162.60672669354264,28.162012545561005,10547.959000651716
Uruzgan,9.0,120932.46266619496,182.94776390438338,31.68695189717497,10549.827118003495
Uruzgan,9.25,120903.51425459787,205.82855327709376,35.65264435165396,10551.929047773388
Uruzgan,9.5,120870.9514064382,231.56500605426385,40.11406598606276,10554.294021521502
Uruzgan,9.75,120834.32457044683,260.5119964320278,45.13301715665761,10556.954915964508
Uruzgan,10.0,120793.12875422438,293.0680805154635,50.77896015033184,10559.948705109846
Uruzgan,10.25,120746.79680952954,329.68076495584137,57.129957548802956,10563.316967965842
Uruzgan,10.5,120694.69193861347,370.85238076721816,64.27372234919667,10567.106458270138
Uruzgan,10.75,120636.09933940184,417.14662451740355,72.30879242671158,10571.36974365406
Uruzgan,11.0,120570.21690173367,469.195832786016,81.3458430361834,10576.165922444146
Uruzgan,11.25,120496.14486122823,527.7090593322035,91.50915225390833,10581.561427185674
Uruzgan,11.5,120412.87431124506,593.4810280883222,102.93823564654338,10587.630925020081
Uruzgan,11.75,120319.27447260906,667.4020343344727,115.78966722345315,10594.458325833026
Uruzgan,12.0,120214.07861306393,750.4688707005256,130.2391056353214,10602.137910600237
Uruzgan,12.25,120095.8685099927,843.7968511513684,146.48354543428616,10610.775593421671
Uruzgan,12.5,119963.0573562714,948.6329984300808,164.74381360926955,10620.49033168926
Uruzgan,12.75,119813.87101140665,1066.3704551540125,185.26733293495656,10631.415700504398
Uruzgan,13.0,119646.32751388053,1198.564163654586,208.3311737694736,10643.701648695418
Uruzgan,13.25,119458.21479022394,1346.9478389415378,234.24541569844357,10657.516455136094
Uruzgan,13.5,119247.06652349424,1513.4522311775504,263.35683975584084,10673.048905572383
Uruzgan,13.75,119010.13619366162,1700.2246271433369,296.0529686240831,10690.510710570972
Uruzgan,14.0,118744.36934208513,1909.6494988087115,332.7664713906145,10710.139187715555
Uruzgan,14.25,118446.37420183055,2144.370124941358,373.9799424282647,10732.200230799837
Uruzgan,14.5,118112.39093173438,2407.310921895164,420.2310570760308,10756.99158929444
Uruzgan,14.75,117738.25981464256,2701.7001060624566,472.1180976217331,10784.846481673256
Uruzgan,15.0,117319.38894291318,3031.092162314899,530.3058295724471,10816.137565199479
Uruzgan,15.25,116850.72211522765,3399.389410967048,595.5316908025707,10851.281283002747
Uruzgan,15.5,116326.707916385,3810.861743630302,668.6122337147705,10890.742606269934
Uruzgan,15.75,115741.27125204643,4270.163330618384,750.4497323001347,10935.040185035057
Uruzgan,16.0,115087.78897500425,4782.344782706832,842.0388289875583,10984.751913301368
Uruzgan,16.25,114359.07164737029,5352.858890872631,944.4730547524792,11040.520907004606
Uruzgan,16.5,113547.35398149099,5987.557637194111,1058.9510010991964,11103.061880215706
Uruzgan,16.75,112644.29704307255,6692.6777094879935,1186.7818588083844,11173.167888631066
Uruzgan,17.0,111641.0058867336,7474.811257612679,1329.3899653181752,11251.717390335541
Uruzgan,17.25,110528.06691173319,8340.858122468711,1488.3179173052222,11339.681548492881
Uruzgan,17.5,109295.60982944435,9297.955290297925,1665.2277102697897,11438.13166998794
Uruzgan,17.75,107933.39967114993,10353.378927123817,1861.899264490051,11548.246637236205
Uruzgan,18.0,106430.9646570958,11514.414105296106,2080.225590584653,11671.32014702345
Uruzgan,18.25,104777.76589118275,12788.187344058828,2322.203744462055,11808.767520296375
Uruzgan,18.5,102963.41460751384,14181.457471793166,2589.9206299577722,11962.131790735224
Uruzgan,18.75,100977.94191537172,15700.361224990476,2885.5326408048163,12133.088718833002
Uruzgan,19.0,98812.1244877002,17350.1115896707,3211.2381084916683,12323.450314137439
Uruzgan,19.25,96457.86722845206,19134.64932732813,3569.2415597160048,12535.16638450383
Uruzgan,19.5,93908.64046883288,21056.251548282497,3961.7089106043804,12770.32357228027
Uruzgan,19.75,91159.96457032485,23115.105679514934,4390.712960661082,13031.14128949916
Uruzgan,20.0,88209.92894868331,25308.862693219868,4858.168922883258,13319.963935213582
Uruzgan,20.25,85059.72564029321,27632.18982411294,5365.760258196616,13639.248777397264
Uruzgan,20.5,81714.170002869,30076.349795009213,5914.85578251832,13991.548919603501
Uruzgan,20.75,78182.17365006903,32628.84011422846,6506.419876450056,14379.490859252495
Uruzgan,21.0,74477.12823870078,35273.13135237995,7140.918619675966,14805.746289243338
Uruzgan,21.25,70617.1544983336,37988.546264990444,7818.225732715225,15272.998003960753
Uruzgan,21.5,66625.17030876757,40750.320903532534,8537.533241565347,15783.90004613458
Uruzgan,21.75,62528.736027772364,43529.88324832493,9297.272657091562,16341.032566811176
Uruzgan,22.0,58359.645637370115,46295.37358186374,10095.053028323406,16946.852252442764
Uruzgan,22.25,54153.24890899257,49012.4136854593,10927.622329041931,17603.639576506226
Uruzgan,22.5,49947.511978837574,51645.10986389553,11790.858132813848,18313.444524453083
Uruzgan,22.75,45781.84957650148,54157.24980619903,12679.792337926618,19078.0327793729
Uruzgan,23.0,41695.78861914026,56513.62846419714,13588.672818792562,19898.834597870078
Uruzgan,23.25,37727.546128622416,58681.41725247652,14511.062408126061,20776.89871077504
Uruzgan,23.5,33912.62045341066,60631.47775676436,15439.972768913962,21712.853520911063
Uruzgan,23.75,30282.50025913369,62339.51881096351,16368.02780371349,22706.877626189347
Uruzgan,24.0,26863.58886651537,63787.00572721596,17287.648628491126,23758.681277777585
Uruzgan,24.25,23676.42249734327,64961.75202572696,18191.250157895993,24867.499819033826
Uruzgan,24.5,20735.232251873033,65858.15447097058,19071.438287534642,26032.09948962178
Uruzgan,24.75,18047.865659275354,66477.06681935937,19921.19674660174,27250.795274763557
Uruzgan,25.0,15616.048834256871,66825.34220524997,20734.053628967686,28521.4798315255
Uruzgan,25.25,13435.940091914626,66915.10286797782,21504.21951393169,29841.662026175894
Uruzgan,25.5,11498.904695720681,66762.81488341591,22226.69187065285,31208.513050210586
Uruzgan,25.75,9792.430300485603,66388.25286494603,22897.323458220653,32618.917876347747
Uruzgan,26.0,8301.100060260189,65813.44007970451,23512.854428180057,34069.529931855286
Uruzgan,26.25,7007.549698562771,65061.637210972534,24070.910894647437,35556.82669581729
Uruzgan,26.5,5893.351712330344,64156.433865060004,24569.974700993662,37077.164221616025
Uruzgan,26.75,4939.782724959452,63120.98343411241,25009.329260467126,38626.82908046105
Uruzgan,27.0,4128.453583427616,61977.396431474925,25388.98821377528,40202.08627132221
Uruzgan,27.25,3441.7928066882305,60746.29703510789,25709.61233247482,41799.22232572909
Uruzgan,27.5,2863.3903168781185,59446.53073480087,25972.420460536625,43414.58298778443
Uruzgan,27.75,2378.2151670213375,58095.0049725957,26179.09910418959,45044.60525619341
Uruzgan,28.0,1972.7266861216199,56706.63961708179,26331.714348122932,46685.84384867371
Uruzgan,28.25,1634.9008847943232,55294.4022978777,26432.629016200382,48334.99230112764
Uruzgan,28.5,1354.1930050856583,53869.405470074125,26484.42692074534,49988.89910409492
Uruzgan,28.75,1121.4553348346299,52441.04450794298,26489.845296292013,51644.57936093043
Uruzgan,29.0,928.8267128719317,51017.15937531403,26451.71592086054,53299.22249095354
Uruzgan,29.25,769.6068131810129,49604.20627258774,26372.914890445467,54950.19652378583
Uruzgan,29.5,638.1251916240484,48207.429141926805,26256.32065003587,56595.04951641334
Uruzgan,29.75,529.6123273075367,46831.02391892128,26104.779664200323,58231.50858957091
Uruzgan,30.0,440.07753584035083,45478.29095367515,25921.0789733459,59857.47703713866
Uruzgan,30.25,366.19672183907244,44151.77304653713,25707.92481668438,61471.02991493948
Uruzgan,30.5,305.2114642801583,42853.37808006061,25467.92649426951,63070.40846138978
Uruzgan,30.75,254.83992392899555,41584.48623933198,25203.584684684825,64654.01365205426
Uruzgan,31.0,213.1993439849942,40346.04251912127,24917.28349251029,66220.3991443835
Uruzgan,31.25,178.73944212140066,39138.63566307312,24611.285568773696,67768.26382603185
Uruzgan,31.5,150.18571500643066,37962.56492046882,24287.729727480088,69296.44413704472
Uruzgan,31.75,126.49159773069033,36817.89603264054,23948.630561402926,70803.9063082259
Uruzgan,32.0,106.79837830959976,35704.50786313771,23595.879629356557,72289.73862919619
Uruzgan,32.25,90.40178380151556,34622.131030086755,23231.24786003087,73753.14382608091
Uruzgan,32.5,76.72428453758044,33570.379720489895,22856.388871720545,75193.43162325204
Uruzgan,32.75,65.29221678674865,32548.77778476446,22472.842965196087,76610.01153325276
Uruzgan,33.0,55.71694660138732,31556.780051922047,22082.041590893274,78002.38591058335
Uruzgan,33.25,47.6794121053396,30593.78966340334,21685.312125448017,79370.14329904337
Uruzgan,33.5,40.91744992402542,29659.172134949342,21283.882836481294,80712.95207864541
Uruzgan,33.75,35.215436189814156,28752.266707287432,20878.887924998755,82030.55443152405
Uruzgan,34.0,30.395816252264762,27872.395489701088,20471.372575366193,83322.76061868052
Uruzgan,34.25,26.31219376515339,27018.870787397886,20062.29794560173,84589.4435732353
Uruzgan,34.5,22.843690175776047,26191.00095362651,19652.546052343227,85830.53380385455
Uruzgan,34.75,19.89034137162882,25388.09504089918,19242.92452331043,87046.01459441881
Uruzgan,35.0,17.369344428279,24609.466472821125,18834.171181152735,88235.91750159791
Uruzgan,35.25,15.211992317584988,23854.435925980815,18426.958451173705,89400.31813052794
Uruzgan,35.5,13.36117089474834,23122.333569610513,18021.897581011202,90539.33217848359
Uruzgan,35.75,11.769314484223859,22412.50078536695,17619.542660910676,91653.1117392382
Uruzgan,36.0,10.396733034305699,21724.29146855734,17220.394446812705,92741.84185159569
Uruzgan,36.25,9.210242657803867,21057.072990701665,16824.903986556255,93805.73728008431
Uruzgan,36.5,8.182043070313268,20410.22688943441,16433.476051715374,94845.03951577994
Uruzgan,36.75,7.288796549045242,19783.14933904206,16046.472377760196,95860.01398664873
Uruzgan,37.0,6.510870945196556,19175.251445065565,15664.214719642998,96850.94746434627
Uruzgan,37.25,5.831716683168975,18585.95939797309,15286.987729087921,97818.14565625586
Uruzgan,37.5,5.237353278771822,18014.714514328985,14915.041660455512,98761.93097193677
Uruzgan,37.75,4.7159454578069155,17460.97318852756,14548.594912483628,99682.64045353104
Uruzgan,38.0,4.257452663033505,16924.20677379726,14187.836413431954,100580.6238601078
Uruzgan,38.25,3.853338751014981,16403.901407638365,13832.927857220011,101456.24189639064
Uruzgan,38.5,3.496331126158657,15899.557793986947,13484.00579808836,102309.86457679857
Uruzgan,38.75,3.180220541831343,15410.690952074188,13141.183611175305,103141.8697162087
Uruzgan,39.0,2.899694404255044,14936.82994006261,12804.55332624078,103952.6415392924
Uruzgan,39.25,2.6501977151718,14477.517559985949,12474.187341658126,104742.5694006408
Uruzgan,39.5,2.4278168423486886,14032.310049188738,12150.140025833183,105512.04660813577
Uruzgan,39.75,2.229182178960192,13600.77676235168,11832.449213076266,106261.46934239313
Uruzgan,40.0,2.0513865844819184,13182.499848758558,11521.13759567587,106991.23566898113
Uruzgan,40.25,1.891916758136519,12777.073926403495,11216.214023125576,107701.74463371283
Uruzgan,40.5,1.7485955447749495,12384.105755247285,10917.674713750714,108393.39543545726
Uruzgan,40.75,1.6195330701374269,12003.213909852582,10625.504388467842,109066.58666860948
Uruzgan,41.0,1.5030856154984513,11634.02845770169,10339.677315655512,109721.71564102735
Uruzgan,41.25,1.3978208440166553,11276.190642152404,10060.1582813627,110359.17775564092
Uruzgan,41.5,1.3024881345471664,10929.352563738665,9786.903509820393,110979.36593830644
Uruzgan,41.75,1.2159933365736193,10593.176870966305,9519.861504510138,111582.67013118704
Uruzgan,42.0,1.1373776109599294,10267.336463873271,9258.973813096418,112169.4768454194
Uruzgan,42.25,1.0657989309437725,9951.514184690015,9004.175785819176,112740.16873055992
Uruzgan,42.5,1.0005165443565391,9645.402538150278,8755.397218956921,113295.1242263485
Uruzgan,42.75,0.9408777553442945,9348.703403815984,8512.562991332543,113834.71722709617
Uruzgan,43.0,0.8863061335285184,9061.127751816932,8275.593654390503,114359.31678765909
Uruzgan,43.25,0.836292083679773,8782.395390526674,8044.405930589501,114869.2868868002
Uruzgan,43.5,0.790383922294674,8512.23467635567,7818.913261788949,115364.98617793314
Uruzgan,43.75,0.7481810045859104,8250.382291968106,7599.026197367694,115846.76782965967
Uruzgan,44.0,0.7093269759399643,7996.582956234146,7384.652892414943,116314.97932437502
Uruzgan,44.25,0.6735047464331572,7750.589227116738,7175.699413148849,116769.96235498803
Uruzgan,44.5,0.6404312968568324,7512.161218410553,6972.0701755080745,117212.05267478457
Uruzgan,44.75,0.6098540331562591,7281.066414616731,6773.66820333164,117641.58002801852
Uruzgan,45.0,0.5815467704815963,7057.079417411233,6580.395473975602,118058.86806184273
Uruzgan,45.25,0.5553069582517406,6839.981733109039,6392.153196601165,118464.2342633316
Uruzgan,45.5,0.5309528035279656,6629.5615982781965,6208.842006056315,118857.98994286201
Uruzgan,45.75,0.5083208344737935,6425.61370199789,6030.362304845081,119240.4401723226
Uruzgan,46.0,0.4872640757566312,6227.939080705712,5856.6143480129995,119611.88380720558
Uruzgan,46.25,0.4676498696105668,6036.344852669131,5687.498526962604,119972.6134704987
Uruzgan,46.5,0.4493585685763148,5850.644039492466,5522.91554285952,120322.91555907948
Uruzgan,46.75,0.4322820774339088,5670.655462194726,5362.766470924889,120663.070284803
Uruzgan,47.0,0.41632239784858255,5496.203449971059,5206.953032860256,120993.35169477088
Uruzgan,47.25,0.40139083235572576,5327.117731512731,5055.377667549433,121314.02771010554
Uruzgan,47.5,0.3874068994365583,5163.2333231706825,4907.94359115076,121625.36017877917
Uruzgan,47.75,0.3742973366954029,5004.390245138924,4764.555018412415,121927.60493911202
Uruzgan,48.0,0.36199558980408886,4850.433437686138,4625.117198252365,122221.01186847176
Uruzgan,48.25,0.35044104492474903,4701.21267036819,4489.536443927216,122505.82494465973
Uruzgan,48.5,0.3395783031917422,4556.5822654876365,4357.720307369777,122782.28234883945
Uruzgan,48.75,0.3293568546954018,4416.40101427236,4229.577610393707,123050.61651847929
Uruzgan,49.0,0.3197305383767112,4280.532117098393,4105.018441635107,123311.05421072818
Uruzgan,49.25,0.3106570217075251,4148.842934199634,3983.9542797351305,123563.81662904359
Uruzgan,49.5,0.3020975463565368,4021.204873504758,3866.298033947475,123809.11949500148
Uruzgan,49.75,0.2940165854483086,3897.4933537071847,3751.964024829436,124047.17310487799
Uruzgan,50.0,0.2863814714089003,3777.5876188795255,3640.8680481296387,124278.18245151949
Uruzgan,50.25,0.27916215357738794,3661.370574329793,3532.9274236741207,124502.34733984257
Uruzgan,50.5,0.27233101247792235,3548.728754816556,3428.0609791589236,124719.86243501211
Uruzgan,50.75,0.2658625950481297,3439.5522252920873,3326.189061954873,124930.91735015805
Uruzgan,51.0,0.2597333839618649,3333.7343713160135,3227.2335816113264,125135.69681368876
Uruzgan,51.25,0.25392170235776557,3231.1718558599573,3131.1180048747997,125334.38071756295
Uruzgan,51.5,0.24840752262362095,3131.764576828571,3037.7673395851402,125527.14417606372
Uruzgan,51.75,0.24317228913661743,3035.4154759839457,2947.1081554563475,125714.15769627063
Uruzgan,52.0,0.23819882891320887,2942.030451826732,2859.0685844400805,125895.58726490433
Uruzgan,52.25,0.23347124016785367,2851.5183356136067,2773.5783016328446,126071.59439151344
Uruzgan,52.5,0.22897476237421965,2763.7907754553253,2690.568522233014,126242.33622754934
Uruzgan,52.75,0.22469567553875952,2678.7620905422473,2609.971995717358,126407.96571806492
Uruzgan,53.0,0.22062124616335504,2596.3492445788975,2531.7229929314253,126568.63164124358
Uruzgan,53.25,0.2167396326122906,2516.471800060612,2455.757291218909,126724.47866908793
Uruzgan,53.5,0.21303979298236247,2439.0517535453055,2382.0121560175303,126875.64755064425
Uruzgan,53.75,0.20951144845976938,2364.013487582021,2310.4263295774426,127022.27517139215
Uruzgan,54.0,0.20614501921094877,2291.2837481927445,2240.940013632793,127164.49459315532
Uruzgan,54.25,0.20293155741224952,2220.7915303078157,2173.4948469635833,127302.43519117126
Uruzgan,54.5,0.1998627015702616,2152.467980885794,2108.033882329549,127436.22277408316
Uruzgan,54.75,0.19693064369801339,2086.2463807107747,2044.5015730986668,127565.97961554694
Uruzgan,55.0,0.1941280797725445,2022.062090816929,1982.8437541195385,127691.82452698384
Uruzgan,55.25,0.19144816245231847,1959.8524248727567,1923.0076047013665,127813.87302226349
Uruzgan,55.5,0.1888844830399707,1899.5566219038203,1864.9416362668292,127932.23735734638
Uruzgan,55.75,0.18643103488555873,1841.115822876874,1808.5956764040975,128047.02656968423
Uruzgan,56.0,0.18408217668543822,1784.472963260573,1753.9208315863032,128158.34662297652
Uruzgan,56.25,0.18183261204844353,1729.5727151453204,1700.8694638226605,128266.30048842005
Uruzgan,56.5,0.17967736828052502,1676.3614732573997,1649.3951785585211,128370.98817081586
Uruzgan,56.75,0.17761176867786363,1624.7872914210861,1599.4527970176896,128472.50679979262
Uruzgan,57.0,0.1756314093281476,1574.7997944665892,1550.9983179420121,128570.95075618214
Uruzgan,57.25,0.17373214762451444,1526.3501617670022,1503.9889064945733,128666.41169959087
Uruzgan,57.5,0.17191008199152627,1479.3910996418915,1458.3828776812934,128758.97861259489
Uruzgan,57.75,0.17016153031306366,1433.8767467159341,1414.1396510662648,128848.73794068756
Uruzgan,58.0,0.16848302124135933,1389.7626457684985,1371.21973519262,128935.77363601771
Uruzgan,58.25,0.16687127988228528,1347.005729147419,1329.5847156658688,129020.1671839069
Uruzgan,58.5,0.1653232114362399,1305.5642484420748,1289.1972180757061,129101.99771027085
Uruzgan,58.75,0.16383589065809795,1265.397723351502,1250.0208795852775,129181.34206117265
Uruzgan,59.0,0.16240655352116498,1226.466931231108,1212.0203398944172,129258.27482232104
Uruzgan,59.25,0.16103258494396602,1188.7338665788116,1175.1612169597781,129332.86838387654
Uruzgan,59.5,0.15971150741077633,1152.161673403555,1139.4100674351157,129405.19304765399
Uruzgan,59.75,0.15844097594243095,1116.7146317596844,1104.734376850566,129475.31705041388
Uruzgan,60.0,0.15721876912896335,1082.3581387451886,1071.1025459152515,129543.3065965705
Uruzgan,60.25,0.15604277885262152,1049.0586407350286,1038.483848589446,129609.22596789674
Uruzgan,60.5,0.15491100598078225,1016.783611115129,1006.8484171852028,129673.13756069377
Uruzgan,60.75,0.1538215540183616,985.5015394863349,976.1672331161362,129735.10190584359
Uruzgan,61.0,0.15277262118119844,955.1818806256906,946.412093451838,129795.17775330137
Uruzgan,61.25,0.15176249528335756,925.7950177163225,917.5555860889069,129853.42213369955
Uruzgan,61.5,0.15078954982601253,897.3122545786933,889.5710827914841,129909.89037308007
Uruzgan,61.75,0.14985223802737493,869.7057840273661,862.4327169196164,129964.63614681506
Uruzgan,62.0,0.148949087291012,842.9486405987705,836.1153504803586,130017.71155983365
Uruzgan,62.25,0.14807869668311063,817.0146911818626,810.5945664861326,130069.16716363539
Uruzgan,62.5,0.1472397326131923,791.8786187954727,785.8466563783261,130119.05198509365
Uruzgan,62.75,0.14643092359083662,767.5158733930778,761.8485845101478,130167.41361117325
Uruzgan,63.0,0.1456510581902507,743.9026580100077,738.5779775103366,130214.29821342153
Uruzgan,63.25,0.1448989818608029,721.0159194644373,716.0131162375786,130259.75056531618
Uruzgan,63.5,0.14417359273910618,698.8333081562239,694.1329057651669,130303.81411248594
Uruzgan,63.75,0.14347383929302612,677.3331555959064,672.9168581548745,130346.53101240999
Uruzgan,64.0,0.14279871822855378,656.494468421116,652.345086935057,130387.94214592567
Uruzgan,64.25,0.14214727126232837,636.2969003436723,632.3982853162333,130428.0871670689
Uruzgan,64.5,0.14151858248282126,616.7207220848486,613.0577027373777,130467.00455659536
Uruzgan,64.75,0.14091177696920115,597.7468155761429,594.3051396633697,130504.73163298359
Uruzgan,65.0,0.14032601843815937,579.3566574077481,576.1229341124383,130541.30458246144
Uruzgan,65.25,0.13976050654347744,561.532284875686,558.4939345815801,130576.75852003625
Uruzgan,65.5,0.13921447584677,544.2562883550534,541.4014935428362,130611.12750362633
Uruzgan,65.75,0.1386871941070707,527.511802281009,524.829459626141,130644.4445508988
Uruzgan,66.0,0.13817795987552667,511.2824731501228,508.7621515528456,130676.74169733722
Uruzgan,66.25,0.13768610147983112,495.55244814535473,493.18434860369075,130708.05001714954
Uruzgan,66.5,0.1372109757891407,480.3063695359122,478.0812854719403,130738.39963401642
Uruzgan,66.75,0.13675196630252007,465.52934945526704,463.43863126981256,130767.81976730868
Uruzgan,67.0,0.13630848195455988,451.2069532611618,449.2424755055317,130796.33876275142
Uruzgan,67.25,0.1358799562861993,437.32519558421666,435.479324349391,130823.98410011017
Uruzgan,67.5,0.13546584598828187,423.87052275732543,422.1360856488848,130850.78242574786
Uruzgan,67.75,0.1350656295805632,410.8297920598608,409.20005122100395,130876.75959108962
Uruzgan,68.0,0.1346788068246816,398.19026765859627,396.6588930986563,130901.940660436
Uruzgan,68.25,0.1343048976773951,385.9396099803701,384.5006542049575,130926.34993091706
Uruzgan,68.5,0.13394344094820426,374.06585309787204,372.71372879079394,130950.01097467047
Uruzgan,68.75,0.1335939938215235,362.55739947536375,361.28685770482593,130972.94664882607
Uruzgan,69.0,0.13325613110452117,351.40301390144214,350.20912286979035,130995.17910709773
Uruzgan,69.25,0.13292944402212725,340.5918023251537,339.4699287298404,131016.72983950106
Uruzgan,69.5,0.13261353972289439,330.113204350061,329.0589955524445,131037.61968655784
Uruzgan,69.75,0.1323080407323118,319.95698936197863,318.9663557779522,131057.86884681942
Uruzgan,70.0,0.1320125839832816,310.1132395256433,309.1823389158511,131077.4969089746
Uruzgan,70.25,0.13172682022684112,300.5723391529,299.69756202238926,131096.52287200457
Uruzgan,70.5,0.13145041365573656,291.32497199713737,290.50292709876237,131114.96515049052
Uruzgan,70.75,0.13118304116159463,282.3621089502692,281.5896100026404,131132.841598006
Uruzgan,71.0,0.13092439167148115,273.6749948719961,272.94904856230204,131150.1695321741
Uruzgan,71.25,0.13067416587247563,265.2551459928202,264.5729401000957,131166.96573974128
Uruzgan,71.5,0.13043207567837944,257.0943420424786,256.4532342211506,131183.24649166077
Uruzgan,71.75,0.1301978435377465,249.18461172015546,248.5821195878961,131199.0275708485
Uruzgan,72.0,0.129971202201567,241.5182294825378,240.95202090764928,131214.3242784077
Uruzgan,72.25,0.12975189435162884,234.0877109497302,233.55559463693052,131229.15144251907
Uruzgan,72.5,0.12953967194843713,226.88579873086377,226.385715970191,131243.52344562707
Uruzgan,72.75,0.129334295996852,219.9054581101978,219.435474824511,131257.45423276935
Uruzgan,73.0,0.1291355362741651,213.13987411005925,212.69817303239122,131270.95731732136
Uruzgan,73.25,0.12894317078871292,206.5824395733433,206.16731331472837,131284.0458039412
Uruzgan,73.5,0.12875698549491837,200.22674902741886,199.836593564248,131296.73240042292
Uruzgan,73.75,0.12857677410336912,194.0665967266699,193.6999049433756,131309.02942155593
Uruzgan,74.0,0.12840233765653666,188.09596754916234,187.75132338845174,131320.9488067248
Uruzgan,74.25,0.12823348419542918,182.3090291805043,181.9851022974619,131332.50213503794
Uruzgan,74.5,0.12807002862117275,176.70013048091397,176.39567093999722,131343.70062855055
Uruzgan,74.75,0.12791179238466382,171.26379523253684,170.97762856752036,131354.55516440765
Uruzgan,75.0,0.12775860312304294,165.9947131867448,165.72573599418868,131365.07629221602
Uruzgan,75.25,0.12761029454396047,160.88773823456157,160.63491383220628,131375.27423763878
Uruzgan,75.5,0.12746670621241296,155.93788456415257,155.70023883280876,131385.1589098969
Uruzgan,75.75,0.12732768318647128,151.14031741527498,150.91693514528464,131394.73991975634
Uruzgan,76.0,0.12719307590411283,146.49035074739368,146.28037208409253,131404.02658409267
Uruzgan,76.25,0.12706274003403178,141.98344488851802,141.786061860038,131413.02793051148
Uruzgan,76.5,0.12693653615135728,137.61519815054987,137.42965161364808,131421.75271369974
Uruzgan,76.75,0.1268143296039642,133.38134359711532,133.20692032511494,131430.20942174824
Uruzgan,77.0,0.12669599040630086,129.2777474979297,129.11377730455993,131438.40627920718
Uruzgan,77.25,0.12658139297650411,125.3004025505258,125.14625571920928,131446.35126033737
Uruzgan,77.5,0.126470415971393,121.44542354564167,121.30050844187458,131454.05209759658
Uruzgan,77.75,0.12636294221114552,117.709046257322,117.57280695911393,131461.51628384143
Uruzgan,78.0,0.12625885847958318,114.08762243247385,113.9595365608088,131468.75108214832
Uruzgan,78.25,0.12615805533394805,110.577614558259,110.45719131376501,131475.7635360727
Uruzgan,78.5,0.1260604270449953,107.17559481730508,107.0623730363033,131482.56047171942
Uruzgan,78.75,0.12596587145668642,103.87824175874977,103.77178808335375,131489.1485042865
Uruzgan,79.0,0.1258742897831538,100.68233455848599,100.58224181483534,131495.53404933694
Uruzgan,79.25,0.12578558655186223,97.58475177219654,97.49063737890512,131501.7233252624
Uruzgan,79.5,0.12569966951041514,94.58246932082383,94.49397375255384,131507.72235725718
Uruzgan,79.75,0.1256164494288363,91.67255480456892,91.58934024408705,131513.53698850196
Uruzgan,80.0,0.125535840037379,88.85216589331156,88.7739149274094,131519.17288333928
Uruzgan,80.25,0.12545775796123176,86.11854903636836,86.04496337689876,131524.6355298288
Uruzgan,80.5,0.12538212255049855,83.46903452910472,83.39983388321721,131529.93024946516
Uruzgan,80.75,0.12530885580096685,80.90103427200842,80.83595527348434,131535.06220159875
Uruzgan,81.0,0.12523788230865018,78.41204091398615,78.35083606550043,131540.03638513826
Uruzgan,81.25,0.12516912913443445,75.99962395282877,75.94206067420502,131544.85764624388
Uruzgan,81.5,0.12510252570660227,73.66142684819121,73.60728659936495,131549.5306840268
Uruzgan,81.75,0.12503800378730925,71.39516636173333,71.34424377235872,131554.06005186218
Uruzgan,82.0,0.12497549737280376,69.19862974930695,69.15073181552754,131558.45016293784
Uruzgan,82.25,0.12491494258231316,67.06967138379493,67.02461674611642,131562.70529692757
Uruzgan,82.5,0.1248562776286619,65.00621208152147,64.96383031119,131566.82960132972
Uruzgan,82.75,0.12479944275076353,63.00623728708144,62.96636820922659,131570.827095061
Uruzgan,83.0,0.12474438009697464,61.06779347235423,61.03028656850848,131574.7016755791
Uruzgan,83.25,0.12469103369417495,59.18898730675681,59.15370113050504,131578.4571205291
Uruzgan,83.5,0.12463934940406692,57.36798456366965,57.33478617346966,131582.09708991353
Uruzgan,83.75,0.12458927481246683,55.60300666908636,55.57177113059054,131585.62513292558
Uruzgan,84.0,0.12454075919240336,53.892329609731995,53.8629395168065,131589.04469011433
Uruzgan,84.25,0.12449375347374501,52.23428321567255,52.20662821923126,131592.35909481166
Uruzgan,84.5,0.12444821015035351,50.62724825621842,50.601224646280855,131595.5715788874
Uruzgan,84.75,0.12440408323156989,49.069654932453055,49.04516524551902,131598.68527573886
Uruzgan,85.0,0.12436132822119346,47.559982392231916,47.53693502211938,131601.70322125748
Uruzgan,85.25,0.12431990204523147,46.096756487663015,46.07506533310228,131604.62835827726
Uruzgan,85.5,0.12427976299256253,44.67854788352306,44.65813202567032,131607.46354032788
Uruzgan,85.75,0.12424087069850841,43.30397165608624,43.28475503862907,131610.21153243465
